ID,tags,text,tokens,ner_tags
NCT02203513,",40:56:treatment,58:70:treatment,72:88:treatment,94:111:treatment,116:138:treatment,,152:163:treatment","Patients must be at least 4 weeks from previous therapy (chemotherapy, hormonal therapy, and radiation therapy, or investigational agents; 6 weeks for mitomycin C)","['Patients' 'must' 'be' 'at' 'least' '4' 'weeks' 'from' 'previous'
 'therapy' '(' 'chemotherapy' ',' 'hormonal' 'therapy' ',' 'and'
 'radiation' 'therapy' ',' 'or' 'investigational' 'agents' ';' '6' 'weeks'
 'for' 'mitomycin' 'C' ')']","[0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 1. 1. 0.
 0. 0. 0. 1. 1. 0.]"
NCT02203513,"14:34:chronic_disease,78:102:chronic_disease,113:128:chronic_disease,138:148:chronic_disease,173:184:chronic_disease,188:198:chronic_disease,,250:269:chronic_disease","Uncontrolled intercurrent illness including, but not limited to, symptomatic congestive heart failure, unstable angina pectoris, cardiac arrhythmia, clinically significant GI bleeding or hemoptysis within 28 days prior to the start of the study, or psychiatric illness/social situations that would limit compliance with study requirements","['Uncontrolled' 'intercurrent' 'illness' 'including' ',' 'but' 'not'
 'limited' 'to' ',' 'symptomatic' 'congestive' 'heart' 'failure' ','
 'unstable' 'angina' 'pectoris' ',' 'cardiac' 'arrhythmia' ','
 'clinically' 'significant' 'GI' 'bleeding' 'or' 'hemoptysis' 'within'
 '28' 'days' 'prior' 'to' 'the' 'start' 'of' 'the' 'study' ',' 'or'
 'psychiatric' 'illness/social' 'situations' 'that' 'would' 'limit'
 'compliance' 'with' 'study' 'requirements']","[0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 0. 0. 2. 2. 0. 0. 2. 0. 0. 0.
 2. 2. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0.
 0. 0.]"
NCT02201992,"34:61:treatment,65:82:treatment,,,120:129:treatment,134:146:treatment",Patients must have completed any prior adjuvant chemotherapy or radiation therapy 2 or more weeks (6 or more weeks for mitomycin and nitrosoureas) prior to randomization and be adequately recovered at the time of randomization,"['Patients' 'must' 'have' 'completed' 'any' 'prior' 'adjuvant'
 'chemotherapy' 'or' 'radiation' 'therapy' '2' 'or' 'more' 'weeks' '(' '6'
 'or' 'more' 'weeks' 'for' 'mitomycin' 'and' 'nitrosoureas' ')' 'prior'
 'to' 'randomization' 'and' 'be' 'adequately' 'recovered' 'at' 'the'
 'time' 'of' 'randomization']","[0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02200445,",59:79:treatment,154:174:treatment,176:199:treatment,201:213:treatment,221:237:treatment,244:282:treatment","Failure to tolerate or failure to respond to at least one conventional therapy with the intention of inducing or maintaining remission (examples include oral corticosteroids, oral 5-aminosalicylates, azathioprine and/or 6-mercaptopurine, or a tumor necrosis factor (TNF) antagonist","['Failure' 'to' 'tolerate' 'or' 'failure' 'to' 'respond' 'to' 'at' 'least'
 'one' 'conventional' 'therapy' 'with' 'the' 'intention' 'of' 'inducing'
 'or' 'maintaining' 'remission' '(' 'examples' 'include' 'oral'
 'corticosteroids' ',' 'oral' '5-aminosalicylates' ',' 'azathioprine'
 'and/or' '6-mercaptopurine' ',' 'or' 'a' 'tumor' 'necrosis' 'factor' '('
 'TNF' ')' 'antagonist']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 1. 1. 1. 1. 1. 0. 0.]"
NCT02200445,"27:35:treatment,37:47:treatment,51:63:treatment,81:96:chronic_disease,98:116:chronic_disease,118:129:chronic_disease,131:137:chronic_disease,142:177:chronic_disease","Requirement for immediate surgical, endoscopic or radiological intervention for toxic megacolon, massive hemorrhage, perforation, sepsis, or intra-abdominal or perianal abscess","['Requirement' 'for' 'immediate' 'surgical' ',' 'endoscopic' 'or'
 'radiological' 'intervention' 'for' 'toxic' 'megacolon' ',' 'massive'
 'hemorrhage' ',' 'perforation' ',' 'sepsis' ',' 'or' 'intra-abdominal'
 'or' 'perianal' 'abscess']","[0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 2. 2. 0. 2. 2. 0. 2. 0. 2. 0. 0. 2. 2. 2.
 2.]"
NCT02195232,"22:28:treatment,32:45:treatment,63:78:chronic_disease",Known intolerance of niacin or ascorbic acid (including known G6PD deficiency),"['Known' 'intolerance' 'of' 'niacin' 'or' 'ascorbic' 'acid' '('
 'including' 'known' 'G6PD' 'deficiency' ')']",[0. 0. 0. 1. 0. 1. 1. 0. 0. 0. 2. 2. 0.]
NCT02194738,"31:50:treatment,52:57:treatment,62:75:treatment,86:97:cancer",No patients who have received neoadjuvant therapy (chemo- or radio-therapy) for this lung cancer,"['No' 'patients' 'who' 'have' 'received' 'neoadjuvant' 'therapy' '('
 'chemo-' 'or' 'radio-therapy' ')' 'for' 'this' 'lung' 'cancer']",[0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 1. 0. 0. 0. 3. 3.]
NCT02193373,"5:27:treatment,,86:120:treatment,122:129:treatment,133:144:treatment","Any manipulative therapies within the previous 7 days (including but not limited to: osteopathic manipulative treatment, massage or acupuncture)","['Any' 'manipulative' 'therapies' 'within' 'the' 'previous' '7' 'days' '('
 'including' 'but' 'not' 'limited' 'to' ':' 'osteopathic' 'manipulative'
 'treatment' ',' 'massage' 'or' 'acupuncture' ')']",[0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 0. 1. 0. 1. 0.]
NCT02193191,"15:33:chronic_disease,35:46:chronic_disease,51:64:chronic_disease","Patients with active hepatitis B, hepatitis C, or HIV infection","['Patients' 'with' 'active' 'hepatitis' 'B' ',' 'hepatitis' 'C' ',' 'or'
 'HIV' 'infection']",[0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 2. 2.]
NCT02192398,"31:53:chronic_disease,60:70:chronic_disease,,,105:128:chronic_disease,145:151:chronic_disease,154:181:chronic_disease,183:196:chronic_disease,198:217:chronic_disease,233:240:chronic_disease","Has known pre-existing severe cardiovascular disease (i.e. arrhythmia - prolonged QT interval > 440ms), cerebrovascular disease/accident (i.e., stroke), hepatic or renal impairment, CNS condition, metabolic condition, or history of syncope","['Has' 'known' 'pre-existing' 'severe' 'cardiovascular' 'disease' '('
 'i.e' '.' 'arrhythmia' '-' 'prolonged' 'QT' 'interval' '>' '440ms' ')'
 ',' 'cerebrovascular' 'disease/accident' '(' 'i.e.' ',' 'stroke' ')' ','
 'hepatic' 'or' 'renal' 'impairment' ',' 'CNS' 'condition' ',' 'metabolic'
 'condition' ',' 'or' 'history' 'of' 'syncope']","[0. 0. 0. 0. 2. 2. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 2.
 0. 0. 2. 2. 2. 2. 0. 2. 2. 0. 2. 2. 0. 0. 0. 0. 2.]"
NCT02192359,",,57:63:cancer,75:87:cancer,89:111:cancer,113:124:cancer,126:154:cancer,159:186:cancer,246:261:cancer,314:331:cancer","Histologically-confirmed diagnosis of a grade III or IV glioma (including glioblastoma, anaplastic astrocytoma, gliosarcoma, anaplastic oligodendroglioma, or anaplastic oligoastrocytoma), or has a prior, histologically-confirmed, diagnosis of a grade II glioma and now has radiographic findings consistent with a high-grade glioma (grade III or IV)","['Histologically-confirmed' 'diagnosis' 'of' 'a' 'grade' 'III' 'or' 'IV'
 'glioma' '(' 'including' 'glioblastoma' ',' 'anaplastic' 'astrocytoma'
 ',' 'gliosarcoma' ',' 'anaplastic' 'oligodendroglioma' ',' 'or'
 'anaplastic' 'oligoastrocytoma' ')' ',' 'or' 'has' 'a' 'prior' ','
 'histologically-confirmed' ',' 'diagnosis' 'of' 'a' 'grade' 'II' 'glioma'
 'and' 'now' 'has' 'radiographic' 'findings' 'consistent' 'with' 'a'
 'high-grade' 'glioma' '(' 'grade' 'III' 'or' 'IV' ')']","[0. 0. 0. 0. 3. 3. 3. 0. 3. 0. 0. 3. 0. 3. 3. 0. 3. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3.
 3. 0. 0. 0. 0. 0. 0.]"
NCT02192359,"31:37:treatment,47:55:treatment,57:68:treatment,70:79:treatment,84:96:treatment,,131:146:treatment","Use of drugs known to inhibit UGT1A1, such as atazanir, gemfibrozil, indinavir, or ketoconazole, within 2 weeks prior to start of study treatment","['Use' 'of' 'drugs' 'known' 'to' 'inhibit' 'UGT1A1' ',' 'such' 'as'
 'atazanir' ',' 'gemfibrozil' ',' 'indinavir' ',' 'or' 'ketoconazole' ','
 'within' '2' 'weeks' 'prior' 'to' 'start' 'of' 'study' 'treatment']","[0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 1. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 1.]"
NCT02191488,"61:78:cancer,72:78:cancer,104:114:cancer,119:129:cancer","Preoperative diagnosis of either presumed first-time low or high grade glioma, or recurrent glioma, or metastasis, or meningioma","['Preoperative' 'diagnosis' 'of' 'either' 'presumed' 'first-time' 'low'
 'or' 'high' 'grade' 'glioma' ',' 'or' 'recurrent' 'glioma' ',' 'or'
 'metastasis' ',' 'or' 'meningioma']",[0. 0. 0. 0. 0. 0. 0. 0. 3. 3. 3. 0. 0. 0. 0. 0. 0. 3. 0. 0. 3.]
NCT02191098,",,,51:64:chronic_disease,81:109:chronic_disease,86:108:chronic_disease,186:205:chronic_disease","NYHA (New York Heart Association) Class III or IV heart failure, uncontrollable supraventricular arrhythmias, any history of a ventricular arrhythmia, or other clinical signs of severe cardiac dysfunction","['NYHA' '(' 'New' 'York' 'Heart' 'Association' ')' 'Class' 'III' 'or' 'IV'
 'heart' 'failure' ',' 'uncontrollable' 'supraventricular' 'arrhythmias'
 ',' 'any' 'history' 'of' 'a' 'ventricular' 'arrhythmia' ',' 'or' 'other'
 'clinical' 'signs' 'of' 'severe' 'cardiac' 'dysfunction']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 2. 2. 0. 0. 0. 0. 0. 2. 2.
 0. 0. 0. 0. 0. 0. 0. 2. 2.]"
NCT02189889,"1:16:chronic_disease,44:47:treatment,67:75:chronic_disease",unstable angina (defined by chest pain and EKG changes indicating ischemia at rest),"['unstable' 'angina' '(' 'defined' 'by' 'chest' 'pain' 'and' 'EKG'
 'changes' 'indicating' 'ischemia' 'at' 'rest' ')']",[2. 2. 0. 0. 0. 0. 0. 0. 1. 0. 0. 2. 0. 0. 0.]
NCT02188745,"38:51:treatment,60:68:treatment,73:89:treatment,116:129:treatment,131:141:treatment,156:171:treatment,208:224:treatment","Combination regimens that include an anti-estrogen and any biologic, or targeted therapy, are permitted (e.g., any CDK inhibitor, everolimus, or any other novel biologics), and are considered to be a single hormonal therapy based regimen","['Combination' 'regimens' 'that' 'include' 'an' 'anti-estrogen' 'and'
 'any' 'biologic' ',' 'or' 'targeted' 'therapy' ',' 'are' 'permitted' '('
 'e.g.' ',' 'any' 'CDK' 'inhibitor' ',' 'everolimus' ',' 'or' 'any'
 'other' 'novel' 'biologics' ')' ',' 'and' 'are' 'considered' 'to' 'be'
 'a' 'single' 'hormonal' 'therapy' 'based' 'regimen']","[0. 0. 0. 0. 0. 1. 0. 0. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 1.
 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0.]"
NCT02188745,"15:43:cancer,,,,72:85:cancer,104:115:treatment","Patients with bone-only metastatic disease with a history of ER+/HER2- breast cancer are eligible, and bone biopsy is not required, providing their primary cancer is consistent with the above-described ER and HER2 criteria","['Patients' 'with' 'bone-only' 'metastatic' 'disease' 'with' 'a' 'history'
 'of' 'ER+/HER2-' 'breast' 'cancer' 'are' 'eligible' ',' 'and' 'bone'
 'biopsy' 'is' 'not' 'required' ',' 'providing' 'their' 'primary' 'cancer'
 'is' 'consistent' 'with' 'the' 'above-described' 'ER' 'and' 'HER2'
 'criteria']","[0. 0. 1. 1. 3. 0. 0. 0. 0. 0. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02188121,"18:42:treatment,72:78:treatment,82:85:treatment,","Receiving active cardiovascular treatment, defined as receiving both a statin or ARB in the past three months","['Receiving' 'active' 'cardiovascular' 'treatment' ',' 'defined' 'as'
 'receiving' 'both' 'a' 'statin' 'or' 'ARB' 'in' 'the' 'past' 'three'
 'months']",[0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 0.]
NCT02188121,"1:14:chronic_disease,16:40:chronic_disease,42:58:chronic_disease,60:85:chronic_disease,90:99:chronic_disease","schizophrenia, schizoaffective disorder, bipolar disorder, major depressive disorder, or psychosis NOS (chart diagnosis)","['schizophrenia' ',' 'schizoaffective' 'disorder' ',' 'bipolar' 'disorder'
 ',' 'major' 'depressive' 'disorder' ',' 'or' 'psychosis' 'NOS' '('
 'chart' 'diagnosis' ')']",[2. 0. 2. 2. 0. 2. 2. 0. 2. 2. 2. 0. 0. 2. 0. 0. 0. 0. 0.]
NCT02187848,"1:30:treatment,32:35:treatment,39:67:treatment",Prior maytansinoid treatments (DM1 or DM4 antibody drug conjugates),"['Prior' 'maytansinoid' 'treatments' '(' 'DM1' 'or' 'DM4' 'antibody'
 'drug' 'conjugates' ')']",[1. 1. 1. 0. 1. 0. 1. 1. 1. 1. 0.]
NCT02187198,"44:55:chronic_disease,65:76:chronic_disease,84:98:chronic_disease,100:105:chronic_disease,107:116:chronic_disease,121:138:chronic_disease,149:172:treatment","serious unstable medical illness including bradycardia or other arrhythmias, major cardiovascular, renal, endocrine, or hepatic disorders for which buprenorphine treatment is contraindicated or which at the determination of the MD is medically dangerous","['serious' 'unstable' 'medical' 'illness' 'including' 'bradycardia' 'or'
 'other' 'arrhythmias' ',' 'major' 'cardiovascular' ',' 'renal' ','
 'endocrine' ',' 'or' 'hepatic' 'disorders' 'for' 'which' 'buprenorphine'
 'treatment' 'is' 'contraindicated' 'or' 'which' 'at' 'the'
 'determination' 'of' 'the' 'MD' 'is' 'medically' 'dangerous']","[0. 0. 0. 0. 0. 2. 0. 0. 2. 0. 0. 2. 0. 2. 0. 2. 0. 0. 2. 2. 0. 0. 1. 1.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02186418,"21:41:treatment,55:61:chronic_disease,67:92:chronic_disease,228:251:treatment","Patients who are on chronic transfusions for clinical stroke with MRA cerebral vasculopathy will be excluded since patients in the SWITCH study who were randomized to the hydroxyurea arm had recurrent stroke, while none in the chronic transfusion arm","['Patients' 'who' 'are' 'on' 'chronic' 'transfusions' 'for' 'clinical'
 'stroke' 'with' 'MRA' 'cerebral' 'vasculopathy' 'will' 'be' 'excluded'
 'since' 'patients' 'in' 'the' 'SWITCH' 'study' 'who' 'were' 'randomized'
 'to' 'the' 'hydroxyurea' 'arm' 'had' 'recurrent' 'stroke' ',' 'while'
 'none' 'in' 'the' 'chronic' 'transfusion' 'arm']","[0. 0. 0. 0. 1. 1. 1. 0. 2. 0. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02186418,"34:56:chronic_disease,58:61:chronic_disease,72:95:treatment","Patients with medical history of pulmonary hypertension, PHT proved by cardiac catheterization","['Patients' 'with' 'medical' 'history' 'of' 'pulmonary' 'hypertension' ','
 'PHT' 'proved' 'by' 'cardiac' 'catheterization']",[0. 0. 0. 0. 0. 2. 2. 0. 2. 0. 0. 1. 1.]
NCT02184520,"21:43:treatment,47:67:treatment,,86:93:treatment",Participation in an investigational device or drug clinical trials within 30 days of surgery,"['Participation' 'in' 'an' 'investigational' 'device' 'or' 'drug'
 'clinical' 'trials' 'within' '30' 'days' 'of' 'surgery']",[0. 0. 0. 1. 1. 0. 1. 1. 1. 0. 0. 0. 0. 1.]
NCT02181478,"1:32:cancer,34:56:cancer,58:80:cancer,190:196:treatment","Myelodysplastic syndromes (MDS), Intermediate-1 (INT-1), intermediate-2 (INT-2) or high Revised International Prognostic Scoring System (IPSS-R) score that has failed at least 1 first line therap","['Myelodysplastic' 'syndromes' '(' 'MDS' ')' ',' 'Intermediate-1' '('
 'INT-1' ')' ',' 'intermediate-2' '(' 'INT-2' ')' 'or' 'high' 'Revised'
 'International' 'Prognostic' 'Scoring' 'System' '(' 'IPSS-R' ')' 'score'
 'that' 'has' 'failed' 'at' 'least' '1' 'first' 'line' 'therap']","[3. 3. 3. 0. 0. 0. 3. 3. 0. 0. 0. 3. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]"
NCT02181257,",81:122:chronic_disease,161:164:chronic_disease,173:182:chronic_disease,184:197:chronic_disease","Patients whose decline in lung function (FEV1) is related to either Restrictive Chronic Lung Allograft Dysfunction (CLAD) or other causes that do not represent BOS such as pneumonia, heart failure, etc","['Patients' 'whose' 'decline' 'in' 'lung' 'function' '(' 'FEV1' ')' 'is'
 'related' 'to' 'either' 'Restrictive' 'Chronic' 'Lung' 'Allograft'
 'Dysfunction' '(' 'CLAD' ')' 'or' 'other' 'causes' 'that' 'do' 'not'
 'represent' 'BOS' 'such' 'as' 'pneumonia' ',' 'heart' 'failure' ',' 'etc']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 2. 0. 0. 2. 0. 2. 2. 0. 0.]"
NCT02180412,"9:24:chronic_disease,128:137:treatment,151:163:treatment","Type of acute porphyria confirmed by additional testing (in addition to increased PBG), which may be completed before or after treatment begins using pretreatment samples","['Type' 'of' 'acute' 'porphyria' 'confirmed' 'by' 'additional' 'testing'
 '(' 'in' 'addition' 'to' 'increased' 'PBG' ')' ',' 'which' 'may' 'be'
 'completed' 'before' 'or' 'after' 'treatment' 'begins' 'using'
 'pretreatment' 'samples']","[0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 1. 0.]"
NCT02178709,"21:24:allergy_name,26:37:allergy_name,48:63:allergy_name,66:76:allergy_name,90:100:allergy_name","Hypersensitivity to 5FU, oxaliplatin (or other platinum agents), irinotecan (or to their excipients)","['Hypersensitivity' 'to' '5FU' ',' 'oxaliplatin' '(' 'or' 'other'
 'platinum' 'agents' ')' ',' 'irinotecan' '(' 'or' 'to' 'their'
 'excipients' ')']",[0. 0. 4. 0. 4. 0. 0. 0. 4. 4. 0. 0. 4. 0. 0. 0. 0. 4. 0.]
NCT02178709,"20:28:cancer,32:56:cancer,66:76:cancer,80:110:cancer,112:138:cancer,155:200:cancer,215:230:cancer","adequately treated cervical or vulvar carcinoma in situ, treated basal cell or squamous carcinoma of the skin, superficial bladder tumors (Ta, Tis & T1), ductal carcinoma in situ (DCIS) of the breast and low grade prostate cancer","['adequately' 'treated' 'cervical' 'or' 'vulvar' 'carcinoma' 'in' 'situ'
 ',' 'treated' 'basal' 'cell' 'or' 'squamous' 'carcinoma' 'of' 'the'
 'skin' ',' 'superficial' 'bladder' 'tumors' '(' 'Ta' ',' 'Tis' '&' 'T1'
 ')' ',' 'ductal' 'carcinoma' 'in' 'situ' '(' 'DCIS' ')' 'of' 'the'
 'breast' 'and' 'low' 'grade' 'prostate' 'cancer']","[0. 0. 3. 0. 3. 3. 3. 3. 0. 0. 3. 3. 0. 3. 3. 3. 3. 3. 0. 3. 3. 3. 0. 0.
 0. 0. 0. 0. 0. 0. 3. 3. 3. 3. 3. 3. 3. 3. 0. 0. 0. 0. 0. 3. 3.]"
NCT02177838,"32:48:treatment,59:76:cancer,88:100:treatment,102:119:treatment,124:131:treatment","Patients may not have received previous therapy for their head and neck SCC, including chemotherapy, radiation therapy, or surgery beyond biopsy","['Patients' 'may' 'not' 'have' 'received' 'previous' 'therapy' 'for'
 'their' 'head' 'and' 'neck' 'SCC' ',' 'including' 'chemotherapy' ','
 'radiation' 'therapy' ',' 'or' 'surgery' 'beyond' 'biopsy']",[0. 0. 0. 0. 0. 1. 1. 0. 0. 3. 3. 3. 3. 0. 0. 1. 0. 1. 1. 0. 0. 1. 0. 0.]
NCT02177695,"20:59:cancer,53:59:cancer,61:84:cancer,105:125:cancer,","adequately treated basal cell or squamous cell skin cancer, in situ cervical cancer, adequately treated Stage I or II cancer from which the patient is currently in complete remission, or any other cancer from which the patient has been disease free for five years","['adequately' 'treated' 'basal' 'cell' 'or' 'squamous' 'cell' 'skin'
 'cancer' ',' 'in' 'situ' 'cervical' 'cancer' ',' 'adequately' 'treated'
 'Stage' 'I' 'or' 'II' 'cancer' 'from' 'which' 'the' 'patient' 'is'
 'currently' 'in' 'complete' 'remission' ',' 'or' 'any' 'other' 'cancer'
 'from' 'which' 'the' 'patient' 'has' 'been' 'disease' 'free' 'for' 'five'
 'years']","[0. 0. 3. 3. 3. 3. 3. 3. 3. 0. 3. 3. 3. 3. 0. 0. 0. 3. 3. 3. 3. 3. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02176967,"48:64:cancer,80:93:cancer,249:269:cancer",Patients must have newly diagnosed v-myc avian myelocytomatosis viral oncogene neuroblastoma derived homolog (MYCN) non-amplified neuroblastoma (International Classification of Diseases for Oncology [ICD-O] morphology 9500/3) or MYCN non-amplified ganglioneuroblastoma verified by histology,"['Patients' 'must' 'have' 'newly' 'diagnosed' 'v-myc' 'avian'
 'myelocytomatosis' 'viral' 'oncogene' 'neuroblastoma' 'derived' 'homolog'
 '(' 'MYCN' ')' 'non-amplified' 'neuroblastoma' '(' 'International'
 'Classification' 'of' 'Diseases' 'for' 'Oncology' '[' 'ICD-O' ']'
 'morphology' '9500/3' ')' 'or' 'MYCN' 'non-amplified'
 'ganglioneuroblastoma' 'verified' 'by' 'histology']","[0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0.]"
NCT02176161,"35:53:chronic_disease,83:104:chronic_disease,106:129:treatment,131:146:chronic_disease,148:167:chronic_disease,188:212:chronic_disease,217:241:chronic_disease,","any unstable, serious co-existing medical conditions including but not limited to myocardial infarction, coronary bypass surgery, unstable angina, cardiac arrhythmias, clinically evident congestive heart failure, or cerebrovascular accident within 6 months prior to screening","['any' 'unstable' ',' 'serious' 'co-existing' 'medical' 'conditions'
 'including' 'but' 'not' 'limited' 'to' 'myocardial' 'infarction' ','
 'coronary' 'bypass' 'surgery' ',' 'unstable' 'angina' ',' 'cardiac'
 'arrhythmias' ',' 'clinically' 'evident' 'congestive' 'heart' 'failure'
 ',' 'or' 'cerebrovascular' 'accident' 'within' '6' 'months' 'prior' 'to'
 'screening']","[0. 2. 2. 0. 0. 2. 2. 0. 0. 0. 0. 0. 2. 2. 0. 1. 1. 1. 0. 0. 0. 0. 2. 2.
 0. 0. 0. 2. 2. 2. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0.]"
NCT02174549,"1:22:treatment,31:49:treatment,51:74:treatment,79:96:treatment,120:125:cancer,146:161:treatment,204:207:treatment,213:226:treatment,","Prior local therapies such as surgical resection, radiofrequency ablation, or alcohol injection are allowed as long as tumor progresses from the prior treatment and the patients are still candidates for TAE. All prior therapy must be at least 4 weeks prior to enrollment and free from treatment-related toxicity","['Prior' 'local' 'therapies' 'such' 'as' 'surgical' 'resection' ','
 'radiofrequency' 'ablation' ',' 'or' 'alcohol' 'injection' 'are'
 'allowed' 'as' 'long' 'as' 'tumor' 'progresses' 'from' 'the' 'prior'
 'treatment' 'and' 'the' 'patients' 'are' 'still' 'candidates' 'for' 'TAE'
 '.' 'All' 'prior' 'therapy' 'must' 'be' 'at' 'least' '4' 'weeks' 'prior'
 'to' 'enrollment' 'and' 'free' 'from' 'treatment-related' 'toxicity']","[1. 1. 1. 0. 0. 1. 1. 0. 1. 1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 3. 0. 0. 0. 1.
 1. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
