ID,tags,text,tokens,ner_tags
NCT02044120,"39:78:treatment,,165:190:chronic_disease,195:222:treatment,",Patients who have received allogeneic hematopoietic stem cell transplantation will be eligible 6 months after the procedure provided there is no evidence of active graft-versus-host disease and immunosuppressive treatment has been discontinued for at least 30 days,"['Patients' 'who' 'have' 'received' 'allogeneic' 'hematopoietic' 'stem'
 'cell' 'transplantation' 'will' 'be' 'eligible' '6' 'months' 'after'
 'the' 'procedure' 'provided' 'there' 'is' 'no' 'evidence' 'of' 'active'
 'graft-versus-host' 'disease' 'and' 'immunosuppressive' 'treatment' 'has'
 'been' 'discontinued' 'for' 'at' 'least' '30' 'days']","[0. 0. 0. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 2. 2. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02043548,"30:38:treatment,45:57:treatment,59:71:treatment,73:83:treatment,85:106:treatment","8 week washout for any other IS agent (e.g. azathioprine, cyclosporine, tacrolimus, mycophenolate mofetil)","['8' 'week' 'washout' 'for' 'any' 'other' 'IS' 'agent' '(' 'e.g' '.'
 'azathioprine' ',' 'cyclosporine' ',' 'tacrolimus' ',' 'mycophenolate'
 'mofetil' ')']",[0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 1. 1. 0.]
NCT02043548,"16:31:treatment,45:54:treatment,56:65:treatment,67:76:treatment,89:105:treatment,109:120:treatment,124:160:treatment","No concomitant biologic agents are allowed (rituximab, anti-TNFs, abatacept) as well as cyclophosphamide or tofacitinib as concomitant immunosuppressive agents","['No' 'concomitant' 'biologic' 'agents' 'are' 'allowed' '(' 'rituximab'
 ',' 'anti-TNFs' ',' 'abatacept' ')' 'as' 'well' 'as' 'cyclophosphamide'
 'or' 'tofacitinib' 'as' 'concomitant' 'immunosuppressive' 'agents']",[0. 1. 1. 1. 0. 0. 0. 1. 0. 1. 0. 1. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0.]
NCT02043548,"1:10:treatment,20:41:treatment,,,81:101:treatment","Treatment with any investigational agent within 4 weeks (or 5 half-lives of the investigational drug, whichever is longer) of screening","['Treatment' 'with' 'any' 'investigational' 'agent' 'within' '4' 'weeks'
 '(' 'or' '5' 'half-lives' 'of' 'the' 'investigational' 'drug' ','
 'whichever' 'is' 'longer' ')' 'of' 'screening']",[1. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]
NCT02041936,"80:92:treatment,95:107:treatment,136:138:treatment,139:150:treatment,155:174:treatment,,243:282:treatment","Must be found to have locally advanced unresectable disease following standard chemotherapy ± radiotherapy as demonstrated with either CT/MRI imaging and surgical evaluation, and not have taken any chemotherapy/radiotherapy within 5 weeks of treatment with the NanoKnife IRE System","['Must' 'be' 'found' 'to' 'have' 'locally' 'advanced' 'unresectable'
 'disease' 'following' 'standard' 'chemotherapy' '±' 'radiotherapy' 'as'
 'demonstrated' 'with' 'either' 'CT/MRI' 'imaging' 'and' 'surgical'
 'evaluation' ',' 'and' 'not' 'have' 'taken' 'any'
 'chemotherapy/radiotherapy' 'within' '5' 'weeks' 'of' 'treatment' 'with'
 'the' 'NanoKnife' 'IRE' 'System']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 0. 0. 0. 1. 1. 0. 1. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 1. 1. 1. 1.]"
NCT02037048,"1:22:treatment,24:41:treatment,46:53:treatment,63:73:cancer","No prior chemotherapy, radiation therapy, or surgery for this malignancy will be allowed","['No' 'prior' 'chemotherapy' ',' 'radiation' 'therapy' ',' 'or' 'surgery'
 'for' 'this' 'malignancy' 'will' 'be' 'allowed']",[1. 1. 1. 0. 1. 1. 0. 0. 1. 0. 0. 3. 0. 0. 0.]
NCT02037048,"10:30:cancer,35:70:cancer,72:80:cancer,84:119:cancer,125:131:cancer,135:174:cancer","Resected basal cell carcinoma and squamous cell carcinoma of the skin, cervical or prostatic intraepithelial neoplasia, and ductal or lobular carcinoma in situ of the breast","['Resected' 'basal' 'cell' 'carcinoma' 'and' 'squamous' 'cell' 'carcinoma'
 'of' 'the' 'skin' ',' 'cervical' 'or' 'prostatic' 'intraepithelial'
 'neoplasia' ',' 'and' 'ductal' 'or' 'lobular' 'carcinoma' 'in' 'situ'
 'of' 'the' 'breast']","[0. 3. 3. 3. 0. 3. 3. 3. 3. 3. 3. 0. 3. 0. 3. 3. 3. 0. 0. 3. 0. 3. 3. 3.
 3. 3. 3. 3.]"
NCT02036268,"38:46:treatment,183:201:treatment,183:190:treatment,248:257:treatment,261:270:treatment",Subjects who currently do NOT have a urostomy or any other type of urinary diversion and/or are NOT planning to have a urostomy or any other type of urinary diversion as part of the surgery procedures at the time of their surgery for placement of colostomy or ileostomy,"['Subjects' 'who' 'currently' 'do' 'NOT' 'have' 'a' 'urostomy' 'or' 'any'
 'other' 'type' 'of' 'urinary' 'diversion' 'and/or' 'are' 'NOT' 'planning'
 'to' 'have' 'a' 'urostomy' 'or' 'any' 'other' 'type' 'of' 'urinary'
 'diversion' 'as' 'part' 'of' 'the' 'surgery' 'procedures' 'at' 'the'
 'time' 'of' 'their' 'surgery' 'for' 'placement' 'of' 'colostomy' 'or'
 'ileostomy']","[0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1.]"
NCT02033616,"1:17:chronic_disease,111:125:chronic_disease,129:147:chronic_disease","Active infection or other active medical condition that could be eminently life-threatening, including active blood clotting or bleeding diathesis","['Active' 'infection' 'or' 'other' 'active' 'medical' 'condition' 'that'
 'could' 'be' 'eminently' 'life-threatening' ',' 'including' 'active'
 'blood' 'clotting' 'or' 'bleeding' 'diathesis']",[2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 2. 2.]
NCT02033616,"28:44:cancer,73:98:treatment,136:147:treatment,151:161:treatment,238:247:treatment","Patients with one or a few brain metastases that have been treated with stereotactic radiotherapy consisting of a single dose, such as Gamma Knife or Cyberknife, are allowed to be included in the study, but need wait one week after such treatment","['Patients' 'with' 'one' 'or' 'a' 'few' 'brain' 'metastases' 'that' 'have'
 'been' 'treated' 'with' 'stereotactic' 'radiotherapy' 'consisting' 'of'
 'a' 'single' 'dose' ',' 'such' 'as' 'Gamma' 'Knife' 'or' 'Cyberknife' ','
 'are' 'allowed' 'to' 'be' 'included' 'in' 'the' 'study' ',' 'but' 'need'
 'wait' 'one' 'week' 'after' 'such' 'treatment']","[0. 0. 0. 0. 0. 0. 3. 3. 0. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.]"
NCT02031250,"1:3:cancer,7:19:cancer,23:44:cancer",T3 or T4 laryngeal or hypopharyngeal cancer that is locally advanced,"['T3' 'or' 'T4' 'laryngeal' 'or' 'hypopharyngeal' 'cancer' 'that' 'is'
 'locally' 'advanced']",[3. 0. 3. 3. 0. 3. 3. 0. 0. 0. 0.]
NCT02025465,"16:45:chronic_disease,41:44:chronic_disease,95:116:chronic_disease,118:134:chronic_disease,158:173:chronic_disease,176:189:treatment,196:215:treatment","A diagnosis of acute coronary syndrome (ACS) made by the admitting ED physician (ST elevation myocardial infarction, non-ST elevation myocardial infarction, unstable angina) (beta blockers are a Class I medications for ACS)","['A' 'diagnosis' 'of' 'acute' 'coronary' 'syndrome' '(' 'ACS' ')' 'made'
 'by' 'the' 'admitting' 'ED' 'physician' '(' 'ST' 'elevation' 'myocardial'
 'infarction' ',' 'non-ST' 'elevation' 'myocardial' 'infarction' ','
 'unstable' 'angina' ')' '(' 'beta' 'blockers' 'are' 'a' 'Class' 'I'
 'medications' 'for' 'ACS' ')']","[0. 0. 0. 2. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 2. 2. 0.
 0. 0. 2. 2. 0. 0. 1. 1. 0. 0. 1. 1. 1. 0. 0. 0.]"
NCT02021604,"26:42:chronic_disease,32:42:chronic_disease,71:81:cancer,273:280:treatment","Patients thought to have focal HI disease based on genetic testing or insulinoma based on clinical evaluation and have well-controlled blood glucose levels with any degree of dietary or medical management, BUT the patient and their parent(s) or LAR wishes to proceed with surgery for a possible cure of HI disease","['Patients' 'thought' 'to' 'have' 'focal' 'HI' 'disease' 'based' 'on'
 'genetic' 'testing' 'or' 'insulinoma' 'based' 'on' 'clinical'
 'evaluation' 'and' 'have' 'well-controlled' 'blood' 'glucose' 'levels'
 'with' 'any' 'degree' 'of' 'dietary' 'or' 'medical' 'management' ','
 'BUT' 'the' 'patient' 'and' 'their' 'parent' '(' 's' ')' 'or' 'LAR'
 'wishes' 'to' 'proceed' 'with' 'surgery' 'for' 'a' 'possible' 'cure' 'of'
 'HI' 'disease']","[0. 0. 0. 0. 2. 2. 2. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1.
 0. 0. 0. 0. 0. 0. 0.]"
NCT02021279,"16:22:chronic_disease,26:52:chronic_disease,67:88:chronic_disease,90:119:chronic_disease,124:139:chronic_disease","Subject has an active or chronic systemic infection including any gynecologic infection, urinary tract infection (UTI), or tissue necrosis","['Subject' 'has' 'an' 'active' 'or' 'chronic' 'systemic' 'infection'
 'including' 'any' 'gynecologic' 'infection' ',' 'urinary' 'tract'
 'infection' '(' 'UTI' ')' ',' 'or' 'tissue' 'necrosis']",[0. 0. 0. 2. 0. 2. 2. 2. 0. 0. 2. 2. 0. 2. 2. 2. 2. 0. 0. 0. 0. 2. 2.]
NCT02021279,"20:48:treatment,66:69:chronic_disease,71:82:treatment",Subject is seeking obliterative vaginal surgery as treatment for POP (colpoclesis),"['Subject' 'is' 'seeking' 'obliterative' 'vaginal' 'surgery' 'as'
 'treatment' 'for' 'POP' '(' 'colpoclesis' ')']",[0. 0. 0. 1. 1. 1. 0. 0. 0. 2. 0. 1. 0.]
NCT02020707,"1:19:cancer,53:72:cancer,74:85:cancer,87:94:cancer,96:105:cancer,110:136:cancer","Gynecologic cancer cohort only: histologic proof of epithelial cervical, endometrial, ovarian, fallopian, or primary peritoneal cancers","['Gynecologic' 'cancer' 'cohort' 'only' ':' 'histologic' 'proof' 'of'
 'epithelial' 'cervical' ',' 'endometrial' ',' 'ovarian' ',' 'fallopian'
 ',' 'or' 'primary' 'peritoneal' 'cancers']",[3. 3. 0. 0. 0. 0. 0. 0. 3. 3. 0. 3. 0. 3. 0. 3. 0. 0. 3. 3. 3.]
NCT02020707,"1:19:chronic_disease,54:88:chronic_disease,122:144:treatment",Immuno-compromised patients and patients known to be human immunodeficiency virus (HIV) positive and currently receiving antiretroviral therapy,"['Immuno-compromised' 'patients' 'and' 'patients' 'known' 'to' 'be'
 'human' 'immunodeficiency' 'virus' '(' 'HIV' ')' 'positive' 'and'
 'currently' 'receiving' 'antiretroviral' 'therapy']",[2. 0. 0. 0. 0. 0. 0. 2. 2. 2. 2. 0. 0. 0. 0. 0. 0. 1. 1.]
NCT02020707,"27:34:cancer,36:45:cancer,51:68:cancer,77:83:cancer,85:95:cancer,97:109:cancer,111:119:cancer,121:138:cancer,140:156:cancer,158:163:cancer,169:183:cancer","allowable histologies for ovarian, fallopian, and peritoneal cancer include serous, clear cell, endometrioid, mucinous, transitional cell, undifferentiated, mixed, and carcinosarcoma","['allowable' 'histologies' 'for' 'ovarian' ',' 'fallopian' ',' 'and'
 'peritoneal' 'cancer' 'include' 'serous' ',' 'clear' 'cell' ','
 'endometrioid' ',' 'mucinous' ',' 'transitional' 'cell' ','
 'undifferentiated' ',' 'mixed' ',' 'and' 'carcinosarcoma']","[0. 0. 0. 3. 0. 3. 0. 0. 3. 3. 0. 3. 0. 3. 3. 0. 3. 0. 3. 0. 3. 3. 0. 3.
 0. 3. 0. 0. 3.]"
NCT02019940,",,50:58:chronic_disease,,,281:305:treatment,317:326:treatment,330:334:chronic_disease,,398:413:treatment,430:446:treatment","For participants over the age of 60, evidence of dementia as determined by the St. Luis University Mental Status Exam (SLUMS; participants with total scores less than or equal to 20 will be excluded and referred to their Primary Care Physician for follow-up/dementia evaluation); Structured psychotherapy focused on treatment of PTSD is exclusionary unless the subject has had at least 8 weeks of treatment prior to starting the study medication","['For' 'participants' 'over' 'the' 'age' 'of' '60' ',' 'evidence' 'of'
 'dementia' 'as' 'determined' 'by' 'the' 'St.' 'Luis' 'University'
 'Mental' 'Status' 'Exam' '(' 'SLUMS' ';' 'participants' 'with' 'total'
 'scores' 'less' 'than' 'or' 'equal' 'to' '20' 'will' 'be' 'excluded'
 'and' 'referred' 'to' 'their' 'Primary' 'Care' 'Physician' 'for'
 'follow-up/dementia' 'evaluation' ')' ';' 'Structured' 'psychotherapy'
 'focused' 'on' 'treatment' 'of' 'PTSD' 'is' 'exclusionary' 'unless' 'the'
 'subject' 'has' 'had' 'at' 'least' '8' 'weeks' 'of' 'treatment' 'prior'
 'to' 'starting' 'the' 'study' 'medication']","[0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1. 0. 0. 1. 1. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 1. 1.]"
NCT02016781,"1:32:cancer,36:51:cancer,52:79:cancer,94:97:cancer",Chronic myelomonocytic leukemia or myelodysplastic/myeloproliferative neoplasm (unacceptable MDS subtypes),"['Chronic' 'myelomonocytic' 'leukemia' 'or'
 'myelodysplastic/myeloproliferative' 'neoplasm' '(' 'unacceptable' 'MDS'
 'subtypes' ')']",[3. 3. 3. 0. 3. 3. 0. 0. 3. 0. 0.]
NCT02016430,"13:28:chronic_disease,32:53:chronic_disease,82:109:chronic_disease,111:124:chronic_disease,126:143:chronic_disease,145:165:chronic_disease","Significant chronic illness or end-organ dysfunction, including known history of uncompensated heart failure, renal failure, pulmonary disease, hematologic diseases","['Significant' 'chronic' 'illness' 'or' 'end-organ' 'dysfunction' ','
 'including' 'known' 'history' 'of' 'uncompensated' 'heart' 'failure' ','
 'renal' 'failure' ',' 'pulmonary' 'disease' ',' 'hematologic' 'diseases']",[0. 2. 2. 0. 2. 2. 0. 0. 0. 0. 0. 2. 2. 2. 0. 2. 2. 0. 2. 2. 0. 2. 2.]
NCT02016235,"15:27:chronic_disease,58:77:chronic_disease,79:94:chronic_disease,96:119:chronic_disease,131:149:treatment,151:166:treatment,171:180:treatment,","Exclusion for Dent disease include: primary or secondary hyperparathyroidism, hyperthyroidism, chronic diarrhea states; intake of thiazide diuretics, glucocorticoids, or estrogens within one month of the study","['Exclusion' 'for' 'Dent' 'disease' 'include' ':' 'primary' 'or'
 'secondary' 'hyperparathyroidism' ',' 'hyperthyroidism' ',' 'chronic'
 'diarrhea' 'states' ';' 'intake' 'of' 'thiazide' 'diuretics' ','
 'glucocorticoids' ',' 'or' 'estrogens' 'within' 'one' 'month' 'of' 'the'
 'study']","[0. 0. 2. 2. 0. 0. 0. 0. 0. 2. 0. 2. 0. 2. 2. 2. 0. 0. 0. 1. 1. 0. 1. 0.
 0. 1. 0. 0. 0. 0. 0. 0.]"
NCT02013492,"64:83:chronic_disease,197:212:treatment,216:219:treatment,245:248:cancer","For patients whose CURRENT disease is vascular only: Enhancing vascular thrombosis (involving portal vein, IVC and/or hepatic vein) demonstrating early arterial enhancement and delayed washout on multi-phasic CT or MRI, in a patient with known HCC (diagnosed according to criteria in (a) or (b)","['For' 'patients' 'whose' 'CURRENT' 'disease' 'is' 'vascular' 'only' ':'
 'Enhancing' 'vascular' 'thrombosis' '(' 'involving' 'portal' 'vein' ','
 'IVC' 'and/or' 'hepatic' 'vein' ')' 'demonstrating' 'early' 'arterial'
 'enhancement' 'and' 'delayed' 'washout' 'on' 'multi-phasic' 'CT' 'or'
 'MRI' ',' 'in' 'a' 'patient' 'with' 'known' 'HCC' '(' 'diagnosed'
 'according' 'to' 'criteria' 'in' '(' 'a' ')' 'or' '(' 'b' ')']","[0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0.]"
NCT02013336,",,,22:46:chronic_disease,48:71:chronic_disease,75:102:chronic_disease","NYHA Class III or IV congestive heart failure, ventricular arrhythmias or uncontrolled blood pressure","['NYHA' 'Class' 'III' 'or' 'IV' 'congestive' 'heart' 'failure' ','
 'ventricular' 'arrhythmias' 'or' 'uncontrolled' 'blood' 'pressure']",[0. 0. 0. 0. 0. 2. 2. 2. 0. 2. 2. 0. 2. 2. 2.]
NCT02013154,",,,45:60:chronic_disease,62:83:chronic_disease,,119:129:chronic_disease","New York Heart Association Class III or IV, cardiac disease, myocardial infarction within the past 6 months, unstable arrhythmia","['New' 'York' 'Heart' 'Association' 'Class' 'III' 'or' 'IV' ',' 'cardiac'
 'disease' ',' 'myocardial' 'infarction' 'within' 'the' 'past' '6'
 'months' ',' 'unstable' 'arrhythmia']",[0. 0. 0. 0. 0. 0. 0. 0. 0. 2. 2. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 2.]
NCT02013154,"1:32:treatment,22:32:treatment,46:64:treatment",Prior treatment with paclitaxel as part of a definitive therapy regimen is acceptable. Patients who are unable to receive paclitaxel for any reason will be allowed to receive DKN-01 as a single agent,"['Prior' 'treatment' 'with' 'paclitaxel' 'as' 'part' 'of' 'a' 'definitive'
 'therapy' 'regimen' 'is' 'acceptable' '.' 'Patients' 'who' 'are' 'unable'
 'to' 'receive' 'paclitaxel' 'for' 'any' 'reason' 'will' 'be' 'allowed'
 'to' 'receive' 'DKN-01' 'as' 'a' 'single' 'agent']","[1. 1. 1. 1. 0. 0. 0. 0. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
NCT02013154,"1:23:treatment,27:39:treatment,,,89:101:treatment,105:116:treatment",Treatment with surgery or chemotherapy within 21 days prior to study entry (42 days for nitrosoureas or mitomycin C),"['Treatment' 'with' 'surgery' 'or' 'chemotherapy' 'within' '21' 'days'
 'prior' 'to' 'study' 'entry' '(' '42' 'days' 'for' 'nitrosoureas' 'or'
 'mitomycin' 'C' ')']",[1. 1. 1. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 1. 0.]
NCT02012296,"1:20:chronic_disease,24:48:treatment,49:81:treatment",Progressive disease on computed tomography (CT)/magnetic resonance imaging (MRI) according to Response Evaluation Criteria in Solid Tumors (RECIST) 1.1 criteria,"['Progressive' 'disease' 'on' 'computed' 'tomography' '(' 'CT' ')'
 '/magnetic' 'resonance' 'imaging' '(' 'MRI' ')' 'according' 'to'
 'Response' 'Evaluation' 'Criteria' 'in' 'Solid' 'Tumors' '(' 'RECIST' ')'
 '1.1' 'criteria']","[2. 2. 0. 1. 1. 1. 0. 0. 1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0.]"
NCT02011971,"35:50:chronic_disease,130:147:chronic_disease,,255:261:treatment","Subject has a lifetime history of suicide attempt (including an active attempt, interrupted attempt, or aborted attempt), or has suicidal ideation in the past 6 months as indicated by a positive response ('Yes') to either Question 4 or Question 5 of the C-SSRS at Screening","['Subject' 'has' 'a' 'lifetime' 'history' 'of' 'suicide' 'attempt' '('
 'including' 'an' 'active' 'attempt' ',' 'interrupted' 'attempt' ',' 'or'
 'aborted' 'attempt' ')' ',' 'or' 'has' 'suicidal' 'ideation' 'in' 'the'
 'past' '6' 'months' 'as' 'indicated' 'by' 'a' 'positive' 'response' '('
 ""'Yes"" ""'"" ')' 'to' 'either' 'Question' '4' 'or' 'Question' '5' 'of'
 'the' 'C-SSRS' 'at' 'Screening']","[0. 0. 0. 0. 0. 0. 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 2. 2. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 1. 0. 0.]"
NCT02008656,"10:22:treatment,26:33:treatment,38:51:cancer",No prior chemotherapy or surgery for rectal cancer,['No' 'prior' 'chemotherapy' 'or' 'surgery' 'for' 'rectal' 'cancer'],[0. 0. 1. 0. 1. 0. 3. 3.]
NCT02008136,"8:27:chronic_disease,29:37:chronic_disease,41:49:chronic_disease","Severe psychiatric illness, dementia or delirium","['Severe' 'psychiatric' 'illness' ',' 'dementia' 'or' 'delirium']",[0. 2. 2. 0. 2. 0. 2.]
NCT02006069,"11:13:chronic_disease,31:47:treatment,,72:83:treatment",Permanent AF not treated with AV node ablation within 2 weeks from the CRT implant,"['Permanent' 'AF' 'not' 'treated' 'with' 'AV' 'node' 'ablation' 'within'
 '2' 'weeks' 'from' 'the' 'CRT' 'implant']",[0. 2. 0. 0. 0. 1. 1. 1. 0. 0. 0. 0. 0. 1. 1.]
NCT02004275,"1:37:treatment,22:32:treatment,,134:159:treatment,177:202:chronic_disease","Allogeneic stem cell transplantation is allowed provided the patient is >= 1 year from transplant at time of registration, is not on immunosuppressive therapy to treat/prevent graft-versus-host disease","['Allogeneic' 'stem' 'cell' 'transplantation' 'is' 'allowed' 'provided'
 'the' 'patient' 'is' '>' '=' '1' 'year' 'from' 'transplant' 'at' 'time'
 'of' 'registration' ',' 'is' 'not' 'on' 'immunosuppressive' 'therapy'
 'to' 'treat/prevent' 'graft-versus-host' 'disease']","[1. 1. 1. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0.
 1. 1. 0. 0. 2. 2.]"
NCT02004275,"1:29:chronic_disease,33:47:chronic_disease,49:61:chronic_disease,63:77:chronic_disease,79:100:chronic_disease,106:135:chronic_disease","Light-chain (AL) amyloidosis or polyneuropathy, organomegaly, endocrinopathy, monoclonal gammopathy, and skin changes (POEMS) syndrome","['Light-chain' '(' 'AL' ')' 'amyloidosis' 'or' 'polyneuropathy' ','
 'organomegaly' ',' 'endocrinopathy' ',' 'monoclonal' 'gammopathy' ','
 'and' 'skin' 'changes' '(' 'POEMS' ')' 'syndrome']",[2. 2. 2. 0. 0. 0. 2. 0. 2. 0. 2. 0. 2. 2. 0. 0. 2. 2. 2. 2. 0. 0.]
NCT02004275,"15:22:treatment,50:59:treatment,185:192:cancer,249:265:treatment,267:277:treatment,282:295:treatment","a new line of therapy also begins when a planned treatment-free interval is interrupted by the need to start treatment due to disease relapse/progression (e.g. a patient with relapsed myeloma achieves a partial response after a planned 8 cycles of cyclophosphamide, bortezomib and dexamethasone, enjoys an 8-month period off therapy but then experiences disease progression requiring re-initiation of therapy)","['a' 'new' 'line' 'of' 'therapy' 'also' 'begins' 'when' 'a' 'planned'
 'treatment-free' 'interval' 'is' 'interrupted' 'by' 'the' 'need' 'to'
 'start' 'treatment' 'due' 'to' 'disease' 'relapse/progression' '(' 'e.g'
 '.' 'a' 'patient' 'with' 'relapsed' 'myeloma' 'achieves' 'a' 'partial'
 'response' 'after' 'a' 'planned' '8' 'cycles' 'of' 'cyclophosphamide' ','
 'bortezomib' 'and' 'dexamethasone' ',' 'enjoys' 'an' '8-month' 'period'
 'off' 'therapy' 'but' 'then' 'experiences' 'disease' 'progression'
 'requiring' 're-initiation' 'of' 'therapy' ')']","[0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 1. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.
 0. 0. 0. 0. 0. 0. 0. 3. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 1. 0. 1. 0. 1. 0.
 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0. 0.]"
